0.000000000000000000e+00	1.680785268545150757e-01	2.280174493789672852e-01	7.366596460342407227e-01	1.231979206204414368e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.559539556503295898e-01	0.000000000000000000e+00	5.034534633159637451e-02	0.000000000000000000e+00	8.052276372909545898e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.878558874130249023e-01	0.000000000000000000e+00	1.882179677486419678e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.710057497024536133e-01	3.057878017425537109e-01	0.000000000000000000e+00	8.760611414909362793e-01	0.000000000000000000e+00	0.000000000000000000e+00
3.084721267223358154e-01	6.353982090950012207e-01	0.000000000000000000e+00	0.000000000000000000e+00	4.900732636451721191e-02	4.905469715595245361e-01	0.000000000000000000e+00	4.157661497592926025e-01	2.381714284420013428e-01	0.000000000000000000e+00	1.250317692756652832e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.863276362419128418e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	3.259173929691314697e-01	0.000000000000000000e+00	9.128509759902954102e-01	5.548332929611206055e-01	3.452641367912292480e-01	4.075774550437927246e-02	1.139451488852500916e-01	0.000000000000000000e+00	0.000000000000000000e+00	8.647026121616363525e-02	0.000000000000000000e+00	1.730992794036865234e-01	0.000000000000000000e+00	1.614645719528198242e-01	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	2.736417353153228760e-01	5.826945900917053223e-01	4.222482442855834961e-01	9.495468735694885254e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.984577417373657227e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.190966010093688965e-01	4.411746188998222351e-02	0.000000000000000000e+00
0.000000000000000000e+00	8.317317068576812744e-02	1.014813780784606934e+00	4.302029609680175781e-01	0.000000000000000000e+00	1.125312089920043945e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.538617491722106934e-01	2.886215150356292725e-01	3.358369469642639160e-01	0.000000000000000000e+00	5.123881101608276367e-01	1.123043373227119446e-01	0.000000000000000000e+00
3.069603443145751953e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.377948164939880371e-01	4.872663021087646484e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.246631711721420288e-02	0.000000000000000000e+00	2.986115217208862305e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	2.705756723880767822e-01	5.602883696556091309e-01	3.603061735630035400e-01	2.022760510444641113e-01	2.443188279867172241e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.306833028793334961e-02	5.340420454740524292e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.582653880119323730e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.208621829748153687e-02	2.614908218383789062e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.565859466791152954e-01	2.453076690435409546e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.935957074165344238e-01	0.000000000000000000e+00	7.277396321296691895e-01	6.573110818862915039e-01	0.000000000000000000e+00	4.287451803684234619e-01	0.000000000000000000e+00	3.721382021903991699e-01	3.613458275794982910e-01	2.365762591361999512e-01	0.000000000000000000e+00	8.817977905273437500e-01	2.050532400608062744e-02	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	4.735550284385681152e-02	3.870874643325805664e-01	3.034540712833404541e-01	1.115856915712356567e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.347239792346954346e-01	4.891614019870758057e-01	2.257694303989410400e-02	5.691058039665222168e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.731550097465515137e-01	0.000000000000000000e+00	4.090557992458343506e-01	1.426670104265213013e-01	3.626468181610107422e-01	0.000000000000000000e+00	3.571707308292388916e-01	0.000000000000000000e+00	0.000000000000000000e+00	8.071099221706390381e-02	1.756806969642639160e-01	4.373483359813690186e-03	1.630212366580963135e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.477458715438842773e-01	1.472249031066894531e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.969239950180053711e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	3.572593331336975098e-01	0.000000000000000000e+00	1.702418923377990723e-01	2.433975040912628174e-02	7.680287361145019531e-01	0.000000000000000000e+00	4.061337411403656006e-01	0.000000000000000000e+00	7.616937160491943359e-03	3.744000494480133057e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.170537233352661133e+00	0.000000000000000000e+00	2.174083739519119263e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.073189169168472290e-01	4.388229846954345703e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.865994185209274292e-01	2.106481194496154785e-01	4.365588724613189697e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.651880383491516113e-02	8.760600090026855469e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.089563384652137756e-02	0.000000000000000000e+00	9.198369085788726807e-02	0.000000000000000000e+00	1.120774984359741211e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.502861499786376953e-01	5.326634645462036133e-01	0.000000000000000000e+00	0.000000000000000000e+00	8.911900520324707031e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.726631641387939453e-02	2.816864848136901855e-01	0.000000000000000000e+00	9.571302682161331177e-02	5.277364253997802734e-01	5.703198909759521484e-01	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	3.908582329750061035e-01	1.106189370155334473e+00	6.850038766860961914e-01	2.923581600189208984e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.309450626373291016e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.510753870010375977e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.426569640636444092e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.844428420066833496e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.011820614337921143e-01	3.032429218292236328e-01	2.060219645500183105e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	2.447399199008941650e-01	6.061692833900451660e-01	5.478919148445129395e-01	4.383306503295898438e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.971110850572586060e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.067806303501129150e-01	1.959430277347564697e-01	4.090251326560974121e-01	0.000000000000000000e+00	1.093856334686279297e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.059963643550872803e-01	0.000000000000000000e+00	0.000000000000000000e+00	5.400884151458740234e-01	7.108205556869506836e-02	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.521574497222900391e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.244691014289855957e-01	4.271809458732604980e-01	0.000000000000000000e+00	6.118714213371276855e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	2.703413665294647217e-01	5.835984945297241211e-01	6.111676692962646484e-01	3.062328994274139404e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.300999522209167480e-01	3.263272345066070557e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.948948085308074951e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.066434502601623535e-01	0.000000000000000000e+00	1.015925407409667969e+00	5.908842682838439941e-01	1.764464676380157471e-01	4.571884870529174805e-03	1.191287934780120850e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.872642040252685547e-01	0.000000000000000000e+00	1.164721101522445679e-01	0.000000000000000000e+00	1.594841331243515015e-01	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.027467429637908936e-01	7.962463796138763428e-02	7.021661102771759033e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.072194397449493408e-01	9.996190667152404785e-02	7.710082083940505981e-02	3.973007500171661377e-01	1.493503332138061523e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.490762382745742798e-01	4.933253228664398193e-01	5.845146775245666504e-01	0.000000000000000000e+00	9.290739893913269043e-01	2.820314466953277588e-01	0.000000000000000000e+00	4.694374203681945801e-01	0.000000000000000000e+00	2.852716445922851562e-01	5.001634359359741211e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.214639961719512939e-02	9.510850906372070312e-02	0.000000000000000000e+00	2.819028198719024658e-01	4.441391825675964355e-01	1.138914972543716431e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.092227846384048462e-01	1.631840169429779053e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.936910390853881836e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.628608748316764832e-02	3.889480233192443848e-01	2.461531162261962891e-01	0.000000000000000000e+00	6.399061083793640137e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.398511886596679688e-03	4.728761911392211914e-01	5.534086376428604126e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.447879910469055176e-01	0.000000000000000000e+00	1.315558195114135742e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.486561894416809082e-01	8.043950796127319336e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.960894763469696045e-01	0.000000000000000000e+00
0.000000000000000000e+00	2.540527284145355225e-01	0.000000000000000000e+00	1.184765845537185669e-01	5.386137217283248901e-02	1.375805884599685669e-01	0.000000000000000000e+00	1.320505142211914062e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.415613442659378052e-01	7.966314256191253662e-02	4.403927028179168701e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	2.757109999656677246e-01	5.420721173286437988e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.419932186603546143e-02	3.726741671562194824e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.622100234031677246e-01	2.933214306831359863e-01	1.140868425369262695e+00	4.929654896259307861e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.360542058944702148e-01	0.000000000000000000e+00	8.134037256240844727e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.797997951507568359e-02	1.508214026689529419e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.383936405181884766e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.084507048130035400e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.116658687591552734e-01	0.000000000000000000e+00	1.269654631614685059e-01	3.849753737449645996e-01	5.924395099282264709e-02	8.472523093223571777e-02
0.000000000000000000e+00	0.000000000000000000e+00	5.482026338577270508e-01	5.897272825241088867e-01	5.333709120750427246e-01	4.319933354854583740e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.826072514057159424e-01	4.531942307949066162e-03	0.000000000000000000e+00	0.000000000000000000e+00	6.965559124946594238e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.527326524257659912e-01	2.245915532112121582e-01	2.741100192070007324e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.240574359893798828e-01	2.514684796333312988e-01	0.000000000000000000e+00	1.211854934692382812e+00	6.393074989318847656e-02	1.003555133938789368e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	4.546325802803039551e-01	3.932168185710906982e-01	1.168574392795562744e-01	1.368122994899749756e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.594226896762847900e-01	2.006380856037139893e-01	5.495460033416748047e-01	2.271118164062500000e-01	7.424579560756683350e-02	0.000000000000000000e+00	0.000000000000000000e+00
